customer_id,name,sex,state,age,is_married,active_since,event_time
C280,bethany summers,F,kentucky,34,False,2018-11-01 08:54:59,2024-07-14T04:30:41.311Z
C281,john wang,M,massachusetts,79,True,2018-02-28 01:20:25,2024-07-14T04:30:41.312Z
C282,krystal conner,F,minnesota,86,True,2017-08-28 01:39:41,2024-07-14T04:30:41.313Z
C283,william turner,M,wyoming,23,True,2019-04-08 18:07:16,2024-07-14T04:30:41.315Z
C284,holly richardson,F,hawaii,78,True,2019-07-15 04:05:45,2024-07-14T04:30:41.316Z
C285,zachary chavez,M,colorado,87,False,2016-06-05 05:06:57,2024-07-14T04:30:41.318Z
C286,michael henderson,M,new jersey,36,True,2017-02-10 14:55:20,2024-07-14T04:30:41.320Z
C287,joshua ali,M,alabama,59,True,2017-04-02 06:50:48,2024-07-14T04:30:41.321Z
C288,zachary mitchell,M,delaware,65,False,2019-09-07 00:51:32,2024-07-14T04:30:41.323Z
C289,keith williams,M,washington,46,True,2016-04-25 04:47:45,2024-07-14T04:30:41.324Z
C290,jennifer cisneros,F,new york,22,False,2016-05-19 20:53:47,2024-07-14T04:30:41.325Z
C291,nicole gamble,F,alabama,77,False,2019-03-07 05:02:30,2024-07-14T04:30:41.327Z
C292,kiara reid md,F,minnesota,82,False,2017-09-23 09:25:09,2024-07-14T04:30:41.328Z
C293,briana edwards,F,michigan,54,True,2019-12-13 18:17:19,2024-07-14T04:30:41.330Z
C294,michael day,M,michigan,19,True,2016-01-15 16:43:56,2024-07-14T04:30:41.331Z
C295,gerald lewis,M,colorado,59,False,2019-06-23 05:02:54,2024-07-14T04:30:41.333Z
C296,karen phillips,F,south carolina,67,True,2019-10-23 21:49:19,2024-07-14T04:30:41.335Z
C297,patricia pruitt,F,south dakota,47,True,2018-07-12 17:48:05,2024-07-14T04:30:41.336Z
C298,tricia whitehead,F,pennsylvania,26,False,2018-12-02 16:19:52,2024-07-14T04:30:41.338Z
C299,brian le,M,missouri,50,False,2016-09-20 13:04:46,2024-07-14T04:30:41.339Z
C300,cassandra key,F,new york,54,True,2019-06-13 05:19:46,2024-07-14T04:30:41.341Z
C301,jenna jones,F,nebraska,39,False,2017-07-22 23:50:37,2024-07-14T04:30:41.342Z
C302,austin gomez,M,california,71,True,2019-04-05 08:41:08,2024-07-14T04:30:41.343Z
C303,nicole watson,F,new mexico,63,True,2019-09-04 19:47:57,2024-07-14T04:30:41.345Z
C304,karen warren,F,alaska,72,False,2016-01-06 12:09:37,2024-07-14T04:30:41.346Z
C305,valerie ray,F,new jersey,23,True,2016-09-19 09:33:32,2024-07-14T04:30:41.348Z
C306,natalie donaldson,F,alabama,19,True,2016-10-22 15:37:56,2024-07-14T04:30:41.349Z
C307,mr. cody miller dds,M,nebraska,81,True,2019-03-27 02:09:52,2024-07-14T04:30:41.351Z
C308,lisa marquez,F,south dakota,39,True,2019-05-23 20:50:42,2024-07-14T04:30:41.352Z
C309,charles marshall,M,kentucky,43,False,2017-10-17 21:13:00,2024-07-14T04:30:41.354Z
C310,victoria torres,F,minnesota,23,False,2016-07-12 18:50:06,2024-07-14T04:30:41.356Z
C311,michael molina,M,florida,52,True,2018-02-13 15:34:45,2024-07-14T04:30:41.357Z
C312,alison nelson,F,rhode island,85,True,2019-01-02 14:12:16,2024-07-14T04:30:41.359Z
C313,alexis robinson,F,new hampshire,39,False,2017-01-30 10:48:39,2024-07-14T04:30:41.361Z
C314,holly brown,F,hawaii,85,True,2018-02-19 02:31:24,2024-07-14T04:30:41.362Z
C315,thomas martin,M,minnesota,42,False,2017-02-09 14:07:35,2024-07-14T04:30:41.363Z
C316,mr. richard norman,M,ohio,56,True,2018-03-24 17:21:35,2024-07-14T04:30:41.365Z
C317,kyle duncan,M,oklahoma,81,True,2019-10-28 05:17:51,2024-07-14T04:30:41.366Z
C318,brian allen,M,georgia,77,False,2019-07-19 15:59:31,2024-07-14T04:30:41.367Z
C319,julie mullins,F,wisconsin,46,True,2016-05-29 21:46:20,2024-07-14T04:30:41.369Z
C320,terri lucas,F,wyoming,54,False,2017-12-02 13:56:10,2024-07-14T04:30:41.370Z
C321,adam choi,M,idaho,85,True,2018-07-26 06:41:20,2024-07-14T04:30:41.371Z
C322,chris franco,M,california,29,True,2018-03-30 16:26:08,2024-07-14T04:30:41.373Z
C323,jacob thomas,M,new mexico,31,True,2019-04-21 23:24:25,2024-07-14T04:30:41.375Z
C324,christopher smith md,M,minnesota,74,True,2019-12-18 07:56:13,2024-07-14T04:30:41.376Z
C325,michael gonzalez,M,wyoming,87,True,2016-10-05 05:22:19,2024-07-14T04:30:41.378Z
C326,randy stevens,M,new hampshire,89,True,2017-07-04 03:38:43,2024-07-14T04:30:41.380Z
C327,michael carter,M,new jersey,53,True,2018-01-30 09:19:20,2024-07-14T04:30:41.381Z
C328,michael garcia,M,vermont,42,True,2016-09-20 23:39:30,2024-07-14T04:30:41.383Z
C329,william collins,M,oklahoma,84,False,2018-12-24 06:56:19,2024-07-14T04:30:41.385Z
C330,kathleen schroeder,F,west virginia,26,True,2016-01-28 11:38:03,2024-07-14T04:30:41.386Z
C331,michael foster,M,connecticut,68,False,2016-04-13 08:18:11,2024-07-14T04:30:41.388Z
C332,john dillon,M,south carolina,70,True,2017-05-31 14:21:11,2024-07-14T04:30:41.389Z
C333,sherry rivera,F,north carolina,75,False,2017-08-12 07:42:55,2024-07-14T04:30:41.391Z
C334,harry beck,M,new hampshire,32,False,2018-03-23 07:40:31,2024-07-14T04:30:41.392Z
C335,regina carrillo,F,south carolina,25,True,2017-02-27 21:45:59,2024-07-14T04:30:41.393Z
C336,kelli chapman,F,virginia,90,True,2017-02-12 20:30:03,2024-07-14T04:30:41.394Z
C337,ryan shelton,M,new hampshire,73,False,2019-07-25 17:06:00,2024-07-14T04:30:41.396Z
C338,michael lee,M,maine,73,False,2018-06-15 13:31:12,2024-07-14T04:30:41.397Z
C339,dr. chad king md,M,north carolina,84,True,2017-09-22 20:21:26,2024-07-14T04:30:41.398Z
C340,stephanie russell,F,west virginia,63,False,2017-07-09 12:13:13,2024-07-14T04:30:41.400Z
C341,thomas patel,M,oregon,37,False,2019-06-10 22:31:19,2024-07-14T04:30:41.401Z
C342,robert foley,M,utah,81,True,2016-09-25 21:53:10,2024-07-14T04:30:41.403Z
C343,william levy,M,new hampshire,35,True,2016-01-27 09:41:44,2024-07-14T04:30:41.404Z
C344,amanda hughes,F,nevada,42,True,2017-11-24 20:06:19,2024-07-14T04:30:41.406Z
C345,samantha washington,F,nevada,45,True,2016-09-01 16:31:21,2024-07-14T04:30:41.407Z
C346,kenneth price,M,indiana,48,False,2019-09-25 17:14:58,2024-07-14T04:30:41.409Z
C347,phillip jackson,M,north carolina,22,True,2018-12-08 02:58:39,2024-07-14T04:30:41.410Z
C348,nancy nichols,F,south dakota,49,False,2017-04-08 10:22:51,2024-07-14T04:30:41.412Z
C349,gary brown,M,michigan,44,True,2017-04-07 00:45:00,2024-07-14T04:30:41.413Z
C350,angela armstrong,F,new jersey,27,False,2016-10-10 02:48:08,2024-07-14T04:30:41.415Z
C351,danielle black,F,indiana,69,True,2019-09-13 22:42:32,2024-07-14T04:30:41.416Z
C352,stacey salazar,F,iowa,21,False,2016-02-19 13:24:31,2024-07-14T04:30:41.418Z
C353,ryan reid,M,alabama,19,False,2018-03-08 01:42:05,2024-07-14T04:30:41.419Z
C354,gina anderson,F,hawaii,70,True,2017-06-28 04:56:00,2024-07-14T04:30:41.421Z
C355,michael weaver,M,wisconsin,59,False,2018-06-15 01:13:10,2024-07-14T04:30:41.422Z
C356,brandi mckinney,F,rhode island,88,False,2018-01-01 11:16:56,2024-07-14T04:30:41.423Z
C357,anthony marshall,M,massachusetts,21,True,2018-06-08 08:33:09,2024-07-14T04:30:41.424Z
C358,brooke frank,F,washington,23,True,2019-01-25 02:01:29,2024-07-14T04:30:41.426Z
C359,judy vaughn,F,alabama,49,False,2018-06-18 21:31:04,2024-07-14T04:30:41.427Z
C360,jacqueline james,F,north dakota,73,True,2017-01-30 12:07:28,2024-07-14T04:30:41.428Z
C361,derrick hobbs,M,alaska,55,True,2019-03-31 16:32:17,2024-07-14T04:30:41.429Z
C362,yvonne carney,F,louisiana,41,False,2016-01-22 10:05:31,2024-07-14T04:30:41.431Z
C363,brian travis,M,north carolina,56,False,2018-07-09 19:10:46,2024-07-14T04:30:41.433Z
C364,kayla lloyd,F,arizona,32,False,2016-02-20 22:15:57,2024-07-14T04:30:41.434Z
C365,crystal morgan,F,california,54,False,2019-09-03 04:23:25,2024-07-14T04:30:41.435Z
C366,amber davis,F,illinois,59,True,2018-10-06 04:36:08,2024-07-14T04:30:41.437Z
C367,briana berry,F,georgia,45,True,2016-09-15 01:33:06,2024-07-14T04:30:41.438Z
C368,cynthia raymond,F,maryland,83,True,2016-11-21 05:05:55,2024-07-14T04:30:41.440Z
C369,wayne johnson,M,massachusetts,21,False,2017-02-15 06:46:33,2024-07-14T04:30:41.441Z
C370,jessica hurley,F,new mexico,64,True,2016-02-08 05:33:23,2024-07-14T04:30:41.443Z
C371,aaron clark,M,iowa,37,False,2017-05-09 17:37:16,2024-07-14T04:30:41.444Z
C372,alison hall,F,nebraska,77,True,2019-04-07 22:33:46,2024-07-14T04:30:41.446Z
C373,caroline dixon,F,louisiana,46,True,2016-12-19 02:07:30,2024-07-14T04:30:41.447Z
C374,kevin conley,M,vermont,71,False,2018-08-12 01:24:00,2024-07-14T04:30:41.449Z
C375,rhonda goodwin,F,maine,46,True,2018-03-24 18:48:44,2024-07-14T04:30:41.450Z
C376,jason moore,M,hawaii,83,True,2019-09-28 22:52:14,2024-07-14T04:30:41.451Z
C377,harold brown,M,vermont,73,False,2017-10-25 23:29:14,2024-07-14T04:30:41.452Z
C378,michelle greene,F,kansas,68,False,2016-08-09 10:46:44,2024-07-14T04:30:41.453Z
C379,jacob stafford,M,california,89,True,2017-03-29 00:10:36,2024-07-14T04:30:41.455Z
C380,evan huynh,M,texas,42,True,2017-07-13 21:55:10,2024-07-14T04:30:41.457Z
C381,jason wong,M,idaho,67,True,2019-04-23 08:46:31,2024-07-14T04:30:41.458Z
C382,katie proctor,F,tennessee,27,False,2016-06-13 08:15:18,2024-07-14T04:30:41.460Z
C383,martha walker dvm,F,utah,81,True,2019-02-17 02:40:31,2024-07-14T04:30:41.461Z
C384,dr. john mathews dds,M,virginia,23,False,2019-03-23 09:48:13,2024-07-14T04:30:41.462Z
C385,kelly sampson,F,south carolina,54,False,2016-04-30 20:33:02,2024-07-14T04:30:41.464Z
C386,james brown,M,arkansas,35,True,2016-10-31 17:19:43,2024-07-14T04:30:41.465Z
C387,caitlin hanson,F,georgia,78,True,2019-09-15 11:54:48,2024-07-14T04:30:41.466Z
C388,daniel gonzalez,M,wyoming,31,False,2017-03-26 19:25:27,2024-07-14T04:30:41.467Z
C389,brenda gill,F,nevada,34,False,2018-09-15 06:56:15,2024-07-14T04:30:41.469Z
C390,david love,M,kansas,33,False,2017-02-24 14:07:41,2024-07-14T04:30:41.470Z
C391,william garcia,M,maine,76,False,2017-09-12 05:57:33,2024-07-14T04:30:41.472Z
C392,william sloan,M,california,63,False,2018-07-20 05:44:27,2024-07-14T04:30:41.473Z
C393,jorge garcia,M,delaware,88,False,2017-08-25 06:10:09,2024-07-14T04:30:41.474Z
C394,william skinner,M,new mexico,20,False,2018-03-20 08:29:48,2024-07-14T04:30:41.476Z
C395,joshua walter,M,arizona,74,True,2017-08-09 23:51:59,2024-07-14T04:30:41.477Z
C396,lauren williams,F,wyoming,84,True,2018-05-28 11:37:22,2024-07-14T04:30:41.479Z
C397,terri garcia,F,california,63,False,2019-10-10 04:10:09,2024-07-14T04:30:41.480Z
C398,mark weaver,M,connecticut,54,False,2019-01-04 18:45:24,2024-07-14T04:30:41.481Z
C399,donald neal,M,north carolina,64,True,2017-12-13 01:41:33,2024-07-14T04:30:41.483Z
C400,anthony pope,M,pennsylvania,45,True,2019-12-16 05:59:55,2024-07-14T04:30:41.484Z
C401,stacy chambers,F,indiana,67,False,2018-12-27 09:24:24,2024-07-14T04:30:41.485Z
C402,mrs. stephanie harrell,F,utah,24,True,2019-03-15 05:16:06,2024-07-14T04:30:41.487Z
C403,mrs. kayla mclaughlin,F,kansas,31,False,2017-08-30 08:12:59,2024-07-14T04:30:41.488Z
C404,jeremy kelly,M,florida,83,False,2017-12-17 12:58:28,2024-07-14T04:30:41.489Z
C405,mary bowman,F,georgia,30,False,2016-04-11 18:09:31,2024-07-14T04:30:41.490Z
C406,carrie cannon,F,new mexico,59,True,2018-10-02 18:35:27,2024-07-14T04:30:41.492Z
C407,brittany wilson,F,maryland,28,True,2016-05-07 09:59:23,2024-07-14T04:30:41.493Z
C408,vanessa valencia,F,massachusetts,44,True,2019-07-16 22:59:50,2024-07-14T04:30:41.495Z
C409,corey lopez,M,kansas,67,True,2019-02-02 00:02:47,2024-07-14T04:30:41.496Z
C410,ariana anderson,F,massachusetts,41,False,2019-06-14 01:16:51,2024-07-14T04:30:41.497Z
C411,stephen james,M,idaho,71,True,2017-07-02 21:43:38,2024-07-14T04:30:41.498Z
C412,caroline rodriguez,F,georgia,34,True,2019-04-22 00:25:28,2024-07-14T04:30:41.499Z
C413,carly armstrong,F,arizona,78,False,2017-10-10 18:53:14,2024-07-14T04:30:41.501Z
C414,paula harris,F,oregon,35,True,2018-03-10 11:44:56,2024-07-14T04:30:41.502Z
C415,isabella ramsey,F,iowa,18,True,2018-08-12 14:20:42,2024-07-14T04:30:41.503Z
C416,angela ryan,F,texas,38,True,2019-12-31 11:49:06,2024-07-14T04:30:41.505Z
C417,brandi ellison md,F,ohio,29,True,2019-09-05 09:09:36,2024-07-14T04:30:41.507Z
C418,carlos silva,M,virginia,60,True,2019-03-31 09:46:52,2024-07-14T04:30:41.508Z
C419,amanda thomas,F,colorado,22,True,2019-01-24 11:11:59,2024-07-14T04:30:41.509Z
C420,jeffrey gutierrez,M,vermont,30,False,2019-12-15 19:44:09,2024-07-14T04:30:41.511Z
C421,xavier smith,M,arizona,36,True,2017-09-23 04:42:13,2024-07-14T04:30:41.512Z
C422,ryan collins,M,vermont,46,False,2017-02-01 00:54:08,2024-07-14T04:30:41.514Z
C423,joseph wilson,M,wisconsin,76,True,2016-09-09 01:25:08,2024-07-14T04:30:41.515Z
C424,lisa mejia,F,indiana,73,True,2016-04-20 23:42:00,2024-07-14T04:30:41.517Z
C425,daniel mendoza,M,nevada,43,True,2017-05-14 22:03:25,2024-07-14T04:30:41.519Z
C426,beth valenzuela,F,rhode island,69,True,2017-06-15 11:11:52,2024-07-14T04:30:41.520Z
C427,robin aguilar,F,kentucky,25,True,2019-06-12 18:00:57,2024-07-14T04:30:41.521Z
C428,ann wilson,F,south carolina,25,False,2016-12-23 12:36:36,2024-07-14T04:30:41.523Z
C429,ms. amy saunders,F,california,37,False,2018-02-08 00:19:17,2024-07-14T04:30:41.524Z
C430,michelle baker,F,south dakota,32,True,2019-12-19 01:34:05,2024-07-14T04:30:41.526Z
C431,erin orr,F,kentucky,77,False,2016-10-11 13:07:32,2024-07-14T04:30:41.527Z
C432,theodore edwards,M,rhode island,29,True,2019-06-06 17:49:12,2024-07-14T04:30:41.529Z
C433,meagan hayes,F,missouri,35,False,2017-10-21 16:36:58,2024-07-14T04:30:41.530Z
C434,sarah hale,F,nevada,23,True,2017-08-10 07:57:59,2024-07-14T04:30:41.531Z
C435,diana allison,F,rhode island,63,False,2017-09-03 00:58:02,2024-07-14T04:30:41.532Z
C436,matthew day,M,alaska,74,False,2018-11-19 10:23:03,2024-07-14T04:30:41.535Z
C437,patrick craig,M,kansas,44,True,2018-12-12 01:36:43,2024-07-14T04:30:41.536Z
C438,john freeman,M,wisconsin,48,False,2016-02-09 23:37:53,2024-07-14T04:30:41.537Z
C439,scott wagner,M,louisiana,48,True,2018-06-30 04:54:14,2024-07-14T04:30:41.539Z
C440,crystal walls,F,utah,73,False,2018-04-30 11:50:13,2024-07-14T04:30:41.540Z
C441,thomas smith,M,iowa,61,True,2018-03-17 01:44:03,2024-07-14T04:30:41.542Z
C442,sandra richardson,F,vermont,36,False,2018-01-12 12:58:41,2024-07-14T04:30:41.543Z
C443,stephen baker,M,oklahoma,29,True,2016-08-06 16:43:00,2024-07-14T04:30:41.544Z
C444,dawn caldwell,F,illinois,19,False,2018-11-27 10:01:42,2024-07-14T04:30:41.546Z
C445,lisa burton,F,pennsylvania,55,True,2017-01-05 22:14:20,2024-07-14T04:30:41.547Z
C446,nicholas moore,M,utah,59,True,2016-12-31 05:00:44,2024-07-14T04:30:41.549Z
C447,jason anderson,M,california,69,False,2017-05-18 10:41:12,2024-07-14T04:30:41.550Z
C448,jennifer bryant,F,connecticut,62,True,2017-12-31 10:31:51,2024-07-14T04:30:41.552Z
C449,brian bray,M,massachusetts,47,True,2018-09-19 08:14:27,2024-07-14T04:30:41.553Z
C450,james dawson,M,north dakota,25,False,2016-04-29 06:22:05,2024-07-14T04:30:41.555Z
C451,melvin hahn,M,rhode island,25,False,2019-05-22 19:04:06,2024-07-14T04:30:41.557Z
C452,miguel king,M,virginia,88,True,2016-11-13 00:16:38,2024-07-14T04:30:41.559Z
C453,erin fox md,F,west virginia,26,False,2017-07-13 15:47:54,2024-07-14T04:30:41.560Z
C454,kathleen morgan,F,rhode island,32,False,2018-10-23 03:09:29,2024-07-14T04:30:41.562Z
C455,debra le,F,rhode island,49,False,2019-10-13 01:43:57,2024-07-14T04:30:41.563Z
C456,victor turner,M,west virginia,54,True,2018-07-02 17:35:45,2024-07-14T04:30:41.565Z
C457,james maynard,M,new york,48,False,2018-09-15 10:14:37,2024-07-14T04:30:41.567Z
C458,angel le,F,maine,34,False,2019-06-19 13:35:59,2024-07-14T04:30:41.568Z
C459,justin rodriguez,M,wisconsin,89,False,2016-09-27 10:29:34,2024-07-14T04:30:41.570Z
C460,emily good,F,idaho,18,False,2017-11-12 16:27:31,2024-07-14T04:30:41.571Z
C461,claire walker,F,new hampshire,87,True,2017-08-07 14:55:08,2024-07-14T04:30:41.572Z
C462,kelly long,F,wyoming,51,False,2017-10-15 19:21:26,2024-07-14T04:30:41.574Z
C463,nicole roth,F,alaska,71,True,2018-06-26 03:23:11,2024-07-14T04:30:41.575Z
C464,anthony torres,M,alaska,89,False,2018-08-25 06:48:22,2024-07-14T04:30:41.577Z
C465,philip carter,M,georgia,65,False,2017-02-16 05:48:28,2024-07-14T04:30:41.578Z
C466,christine vang,F,utah,65,True,2019-01-29 16:18:35,2024-07-14T04:30:41.580Z
C467,sarah davis,F,new hampshire,34,True,2019-06-20 14:19:02,2024-07-14T04:30:41.581Z
C468,lee peck,M,utah,71,False,2018-11-13 18:37:46,2024-07-14T04:30:41.582Z
C469,aaron weaver,M,west virginia,22,False,2019-08-13 17:31:50,2024-07-14T04:30:41.583Z
C470,heather adams,F,maine,55,True,2016-07-24 11:10:02,2024-07-14T04:30:41.585Z
C471,john black,M,montana,62,False,2017-05-06 03:49:03,2024-07-14T04:30:41.586Z
C472,mary ray,F,california,58,False,2017-08-09 11:05:42,2024-07-14T04:30:41.588Z
C473,sara smith,F,south carolina,18,True,2018-08-01 19:23:33,2024-07-14T04:30:41.589Z
C474,kathryn soto,F,iowa,62,True,2019-03-13 13:47:43,2024-07-14T04:30:41.591Z
C475,michael haynes,M,kentucky,82,True,2019-04-18 11:36:04,2024-07-14T04:30:41.592Z
C476,emily allen,F,georgia,18,False,2018-08-02 02:01:12,2024-07-14T04:30:41.594Z
C477,catherine dixon,F,washington,55,True,2016-05-09 19:09:57,2024-07-14T04:30:41.595Z
C478,rebecca moreno,F,rhode island,28,False,2016-09-21 20:42:29,2024-07-14T04:30:41.596Z
C479,lindsey ortiz,F,alabama,66,True,2018-01-01 05:58:48,2024-07-14T04:30:41.598Z
C480,william lewis,M,arkansas,41,True,2016-02-19 03:30:17,2024-07-14T04:30:41.599Z
C481,james thompson,M,north carolina,59,False,2016-06-19 13:05:09,2024-07-14T04:30:41.600Z
C482,robert moore,M,iowa,74,False,2018-05-15 02:15:47,2024-07-14T04:30:41.602Z
C483,jeffrey hernandez,M,arkansas,31,True,2017-02-15 15:44:27,2024-07-14T04:30:41.604Z
C484,katherine rogers,F,idaho,86,True,2016-03-21 05:38:01,2024-07-14T04:30:41.606Z
C485,krista mack,F,texas,43,False,2016-02-15 07:19:46,2024-07-14T04:30:41.608Z
C486,jason hudson,M,north carolina,69,True,2019-05-17 10:09:05,2024-07-14T04:30:41.609Z
C487,michelle salinas,F,nebraska,27,True,2018-05-23 21:13:28,2024-07-14T04:30:41.610Z
C488,chelsea rogers,F,north carolina,42,False,2017-04-26 14:47:40,2024-07-14T04:30:41.612Z
C489,james smith,M,north dakota,44,False,2019-09-24 22:29:52,2024-07-14T04:30:41.613Z
C490,sierra moore,F,colorado,63,False,2019-08-20 13:59:16,2024-07-14T04:30:41.615Z
C491,jennifer reilly,F,wisconsin,72,False,2019-03-07 13:47:06,2024-07-14T04:30:41.617Z
C492,nicole banks,F,oregon,79,False,2019-07-12 15:08:49,2024-07-14T04:30:41.618Z
C493,virginia walker,F,new mexico,54,True,2018-10-01 01:50:00,2024-07-14T04:30:41.620Z
C494,maria harris,F,massachusetts,88,False,2018-06-23 12:31:38,2024-07-14T04:30:41.621Z
C495,douglas martin,M,wyoming,87,False,2019-06-03 11:13:28,2024-07-14T04:30:41.623Z
C496,martin sutton,M,minnesota,38,False,2018-01-30 22:29:34,2024-07-14T04:30:41.624Z
C497,jeffrey smith,M,tennessee,67,True,2016-11-15 18:45:43,2024-07-14T04:30:41.626Z
C498,matthew silva,M,montana,21,False,2019-07-05 22:12:22,2024-07-14T04:30:41.627Z
C499,joanne jackson,F,idaho,51,True,2016-04-29 20:54:36,2024-07-14T04:30:41.628Z
C500,kimberly moss,F,wisconsin,21,True,2016-05-28 17:40:55,2024-07-14T04:30:41.630Z
C501,jennifer baker,F,kentucky,38,False,2017-01-22 03:03:21,2024-07-14T04:30:41.631Z
C502,wayne nelson,M,connecticut,42,True,2018-08-20 01:25:53,2024-07-14T04:30:41.633Z
C503,daniel friedman,M,north carolina,64,True,2018-06-16 12:46:05,2024-07-14T04:30:41.635Z
C504,danielle barajas,F,maine,41,True,2019-12-01 14:16:57,2024-07-14T04:30:41.636Z
C505,candice fletcher,F,florida,30,True,2018-12-20 15:43:49,2024-07-14T04:30:41.638Z
C506,heather morrow,F,south dakota,35,True,2018-04-08 14:43:30,2024-07-14T04:30:41.639Z
C507,mark melton,M,kansas,30,False,2018-10-27 18:56:27,2024-07-14T04:30:41.641Z
C508,alexis russell,F,wisconsin,52,True,2016-06-12 18:50:57,2024-07-14T04:30:41.643Z
C509,steven wilson,M,rhode island,33,True,2017-03-31 10:22:03,2024-07-14T04:30:41.644Z
C510,matthew martin,M,oregon,27,False,2019-03-11 10:06:34,2024-07-14T04:30:41.646Z
C511,steven mitchell,M,ohio,64,True,2017-07-03 04:37:30,2024-07-14T04:30:41.647Z
C512,jamie ware,F,vermont,25,False,2016-09-04 17:28:19,2024-07-14T04:30:41.649Z
C513,george jackson,M,oklahoma,50,True,2018-12-26 22:39:10,2024-07-14T04:30:41.650Z
C514,robin kelley,F,alabama,64,False,2017-06-20 05:08:34,2024-07-14T04:30:41.651Z
C515,mary arnold,F,north carolina,34,True,2018-11-16 10:33:33,2024-07-14T04:30:41.652Z
C516,bryan wolf,M,wisconsin,50,True,2019-02-14 10:20:10,2024-07-14T04:30:41.653Z
C517,christopher harris,M,arkansas,70,False,2018-03-26 01:40:17,2024-07-14T04:30:41.655Z
C518,tiffany rubio,F,maine,29,False,2017-07-02 09:08:34,2024-07-14T04:30:41.656Z
C519,david baker,M,california,51,True,2019-06-16 07:49:27,2024-07-14T04:30:41.658Z
C520,alicia mclaughlin,F,missouri,84,False,2016-12-03 09:58:55,2024-07-14T04:30:41.659Z
C521,whitney weber,F,new hampshire,88,True,2018-05-10 00:12:01,2024-07-14T04:30:41.661Z
C522,shane hicks,M,west virginia,33,False,2018-01-23 17:42:19,2024-07-14T04:30:41.662Z
C523,andrea frost,F,alaska,86,True,2016-06-15 18:35:44,2024-07-14T04:30:41.663Z
C524,james rogers,M,georgia,33,False,2019-09-04 10:40:46,2024-07-14T04:30:41.665Z
C525,danny wilson,M,nevada,60,False,2019-02-10 01:05:21,2024-07-14T04:30:41.666Z
C526,yvonne benitez,F,kentucky,54,False,2018-11-19 09:59:40,2024-07-14T04:30:41.668Z
C527,michael brown,M,minnesota,57,True,2018-08-18 03:32:29,2024-07-14T04:30:41.669Z
C528,michelle james,F,massachusetts,74,False,2017-10-01 06:44:05,2024-07-14T04:30:41.670Z
C529,john wright,M,alaska,48,True,2019-07-10 12:36:28,2024-07-14T04:30:41.672Z
C530,christopher valencia,M,maryland,18,False,2016-11-03 14:47:13,2024-07-14T04:30:41.673Z
C531,carl mueller,M,indiana,29,True,2016-11-30 14:26:44,2024-07-14T04:30:41.674Z
C532,christopher byrd,M,ohio,32,True,2017-05-25 09:20:41,2024-07-14T04:30:41.676Z
C533,devin garcia,M,wyoming,30,True,2016-08-21 01:46:35,2024-07-14T04:30:41.677Z
C534,lindsey krueger,F,west virginia,74,False,2017-06-12 15:17:02,2024-07-14T04:30:41.678Z
C535,austin gonzalez,M,new jersey,67,True,2018-08-15 01:17:22,2024-07-14T04:30:41.679Z
